territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,10,0,2.55,2.67,11241,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,4,0,0.82,0.86,3600,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,20,0,0.75,0.79,3308,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,3,0,0.67,0.71,2977,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,6,0,0.67,0.7,2962,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,12,0,0.5,0.52,2190,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,0,0,0.47,0.5,2086,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,8,0,0.22,0.23,950,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,9,0,0.21,0.23,947,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,14,0,0.18,0.19,799,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,13,0,0.13,0.14,587,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,19,0,0.12,0.12,517,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,18,0,0.11,0.12,504,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,7,0,0.1,0.1,437,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,5,0,0.09,0.09,389,0,0
4,13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,10116,2.25,5781,1.29,60.15,747742,449747,16,0,0.09,0.09,394,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,15,1,40.93,42.78,23472,2,1
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,17,0,36.88,38.55,21152,1,1
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,1,0,5.86,6.12,3360,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,2,0,4.46,4.66,2555,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,11,0,1.94,2.03,1114,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,10,0,1.23,1.28,704,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,3,0,0.8,0.84,461,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,20,0,0.56,0.59,323,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,12,0,0.49,0.51,282,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,0,0,0.46,0.48,266,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,6,0,0.42,0.44,241,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,4,0,0.4,0.42,232,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,19,0,0.29,0.31,169,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,14,0,0.27,0.29,157,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,9,0,0.19,0.2,109,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,13,0,0.19,0.2,108,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,18,0,0.17,0.18,99,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,16,0,0.12,0.12,68,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,17,3,40.88,42.93,38302,3,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,15,1,26.33,27.66,24674,1,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,1,0,11.05,11.6,10352,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,11,0,4.75,4.99,4451,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,2,0,3.71,3.9,3479,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,10,0,2.38,2.5,2231,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,3,0,1.27,1.33,1187,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,6,0,0.89,0.93,834,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,0,0,0.76,0.8,715,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,12,0,0.74,0.78,694,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,4,0,0.58,0.61,543,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,20,0,0.58,0.61,541,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,19,0,0.29,0.31,273,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,14,0,0.26,0.28,246,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,8,0,0.24,0.25,226,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,16,0,0.2,0.21,183,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,18,0,0.17,0.18,157,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,13,0,0.13,0.14,125,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,17,3,40.11,42.41,72033,5,1
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,15,2,26.03,27.52,46744,3,1
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,1,0,11,11.63,19757,1,1
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,11,0,5.37,5.68,9641,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,2,0,3.28,3.46,5884,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,10,0,2.61,2.76,4682,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,0,0,1.04,1.1,1862,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,3,0,0.95,1,1698,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,6,0,0.87,0.92,1564,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,4,0,0.72,0.76,1290,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,20,0,0.6,0.64,1084,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,12,0,0.54,0.57,963,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,14,0,0.32,0.33,568,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,13,0,0.23,0.24,415,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,8,0,0.21,0.22,378,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,19,0,0.21,0.22,371,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,9,0,0.2,0.22,368,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,7,0,0.12,0.12,212,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,16,0,0.12,0.13,214,0,0
7,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,5,0,0.07,0.08,132,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,17,2,38.33,39.79,28371,2,1
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,11,1,18.89,19.61,13980,1,1
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,15,0,17.48,18.14,12937,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,1,0,8.95,9.29,6624,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,2,0,3.42,3.56,2535,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,3,0,2.22,2.31,1645,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,10,0,1.95,2.03,1446,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,12,0,1.25,1.29,922,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,6,0,0.68,0.71,503,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,4,0,0.66,0.69,490,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,0,0,0.62,0.64,459,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,20,0,0.45,0.47,334,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,9,0,0.42,0.44,311,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,14,0,0.24,0.25,179,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,19,0,0.21,0.22,154,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,8,0,0.19,0.2,143,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,16,0,0.15,0.16,114,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,18,0,0.11,0.12,82,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,13,0,0.09,0.1,70,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,17,3,36.69,38.46,62728,5,1
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,15,2,22.39,23.47,38283,3,1
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,1,1,12.29,12.88,21009,1,1
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,11,0,7.07,7.41,12086,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,10,0,4.77,5,8151,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,2,0,3.8,3.99,6503,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,3,0,2.14,2.25,3664,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,6,0,0.98,1.03,1683,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,12,0,0.88,0.92,1499,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,4,0,0.82,0.86,1403,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,0,0,0.76,0.8,1301,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,20,0,0.59,0.62,1009,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,8,0,0.43,0.45,731,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,9,0,0.42,0.44,723,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,14,0,0.42,0.44,722,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,19,0,0.29,0.3,497,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,16,0,0.24,0.25,403,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,13,0,0.21,0.22,351,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,18,0,0.21,0.22,353,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,17,2,37.55,39.66,28783,2,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,15,1,34.37,36.3,26343,1,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,1,0,7.81,8.25,5990,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,2,0,4.99,5.27,3823,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,11,0,2.99,3.16,2295,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,10,0,1.6,1.69,1223,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,3,0,1.48,1.56,1135,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,4,0,0.6,0.64,461,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,20,0,0.6,0.63,458,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,0,0,0.53,0.56,406,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,6,0,0.49,0.51,373,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,12,0,0.47,0.5,363,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,14,0,0.22,0.23,165,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,18,0,0.22,0.24,171,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,19,0,0.2,0.21,154,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,8,0,0.16,0.17,122,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,9,0,0.15,0.16,118,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,13,0,0.13,0.14,103,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,16,0,0.1,0.11,80,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,15,2,33.91,36.07,66056,5,1
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,17,2,31.07,33.05,60524,4,1
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,1,0,9.1,9.68,17731,1,1
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,2,0,5.35,5.69,10412,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,11,0,4.33,4.61,8443,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,10,0,2.74,2.92,5343,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,3,0,1.47,1.57,2868,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,0,0,0.91,0.97,1771,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,4,0,0.86,0.91,1675,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,6,0,0.86,0.92,1680,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,20,0,0.77,0.82,1497,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,12,0,0.76,0.81,1484,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,8,0,0.29,0.31,572,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,14,0,0.28,0.29,538,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,9,0,0.26,0.27,499,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,13,0,0.26,0.27,503,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,16,0,0.23,0.24,439,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,19,0,0.22,0.23,430,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,18,0,0.17,0.18,333,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,5,0,0.1,0.11,198,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2,55.85,375399,209660,7,0,0.08,0.08,148,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,17,4,37.5,39.05,141539,20,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,15,2,21.97,22.88,82921,12,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,1,1,9.63,10.03,36349,5,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,11,0,8.54,8.9,32242,4,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,10,0,4.14,4.31,15613,2,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,2,0,4.11,4.28,15509,2,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,4,0,2.01,2.1,7596,1,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,3,0,2,2.09,7559,1,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,6,0,1.86,1.93,7004,1,1
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,0,0,1.15,1.2,4336,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,12,0,0.93,0.97,3499,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,20,0,0.48,0.5,1806,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,14,0,0.41,0.43,1555,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,8,0,0.26,0.27,989,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,9,0,0.23,0.24,873,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,13,0,0.21,0.22,790,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,16,0,0.19,0.2,728,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,19,0,0.18,0.19,689,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,7,0,0.12,0.12,440,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,18,0,0.11,0.12,423,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,15,3,37.15,38.03,48231,3,1
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,17,3,33.41,34.2,43373,3,1
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,2,0,6.05,6.19,7852,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,5,0,5.49,5.62,7125,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,1,0,5.24,5.37,6806,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,11,0,2.08,2.13,2702,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,10,0,1.82,1.86,2361,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,18,0,0.91,0.93,1185,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,20,0,0.91,0.93,1185,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,4,0,0.71,0.73,922,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,3,0,0.7,0.72,911,0,0
